PCDHGB2,Blank-1708,HCN2,F2RL2
SLC46A3,CBX8,CSRNP1,PCDHGB1
Blank-1940,PRDM1,Blank-9262,MXD4
PTPRG,GSTM4,Blank-2248,CCDC121
PDE1C,MEGF9,CPNE4,PDLIM1
TRIM65,Blank-0655,N4BP3,NKILA
FRMD4A,CARD10,ELL2P1,FAM126A
INTS3,PTGFRN,SRPX2,Blank-1122
NUDT21,GNB1L,RSBN1,MEGF9
VPS8,PTCH1,DISP2,ALG10B
PTCH2,MEIS1,SHCBP1,MYEF2
KANK1,CCRL2,DDIAS,PLD4
PPP2R2C,COL18A1,CACHD1,KANK1
C6orf132,GARNL3,GOPC,ENC1
Blank-0423,SERPINH1,WWTR1,ZFHX4
HADH,POLR2J4,MAST4,DYNC1H1
GPT2,NPTXR,Blank-2569,SVILP1
ZFPM2,PAK3,ERCC1,CTBP1
WDR19,TOP2A,GPR37,PIK3CD
MICALCL,KIF20B,RTN4R,SMOC1
C2CD2,ARID5B,ZFRP1,Blank-2026
INHBA,Blank-1483,TRPA1,PPP1R15A
HHIP,ARAP2,XDH,ZNF99
Blank-0694,Blank-0238,KDELR3,ATOX1
TAGLN,DSCC1,COL6A3,TRPM6
ADRB2,TUBE1,TP53INP2,BNC2
CORIN,Blank-1499,Blank-2443,CEP295
LTBP2,RASSF1,PTGFR,FLG2
SSBP2,MAGEB1,C1R,VLDLR
SLX4IP,UBE2G2,TCTE3,DDX58
CHTOP,THEM6,RPS24,PROX1
RBM48P1,TAGLN,ZFP92,UBP1
HHAT,HHAT,SALL1P1,MATR3
PAX7,SERINC5,DNAJB2,PLEK
ATP6V1C2,CPED1,IDS,PPP1R1C
OTUD7A,DPYD,STYK1,MTAP
Blank-9253,ENOX1,ZNF566,Blank-1204
ZNF33B,ALG10B,SLC38A6,TACC1P1
KBTBD11,SLC40A1,SPIRE1,TAF1D
Blank-1747,CKAP2,CRELD2,NUMBL
RAB30,ZNF99,PIK3CD,TGIF2
SNX19P2,CCDC3,FAM132B,SH2D2A
SP110,SURF4,PPP2R2C,SLC2A11
STK31,ZFP82,BMP6,Blank-9069
CMIP,BMP5,ANKRD20A19P,EDEM1
STMN1,TMX4,FHDC1,ARRDC3
PTCH1,HTR1D,ITSN1,MITF
ERICD,TMEM144,FAM169A,ASAP2
CDH8,TACC1P1,REL,FAM214B
KCTD15,Blank-2363,PROCA1,KDM5B
COLGALT1,PHLPP1,KANK1,Blank-2324
NEK7,DLEU2L,PABPC4L,SLC1A4
ZNF385B,FAM20C,GAS2L3,ENDOV
ZBTB7C,SDK2,MISP,CYB5D1
DYNC1H1,FZD7,ACAP3,SNAI2
SCN1B,ZNF695,EGFLAM,PLAC8
SHISA9,CREB5,ARHGAP25,Blank-2332
NPTXR,KIRREL3,ADAM12,FAM114A1
SYP,C14orf132,PURG,THNSL1
TRIM25,THBD,Blank-0063,Blank-2363
C1QTNF6,LRRC2,SCN4B,A2M
ZNF442,IL6R,KIAA0040,PDGFD
PNMA2,DHX9P1,LRRK1,ABAT
TRAM1,TARBP1,RPS14,ME3
ACAP3,FLVCR1,EGLN3,CDH4
DHX9P1,GATS,CPLX1,CACNA2D4
ARL10,COL9A2,UBE2G2,DOCK2
KRT8P41,SYT2,SYTL4,RBM45
PARK2,CYP26B1,WDR17,CA12
Blank-1909,SH3PXD2A,PRKACB,FGD6
NDUFC1,C7orf50,ABCB1,TNNI1
Blank-0365,DLG3,KCND3,SH2D3A
CHRNA1,ZHX2,ABCG1,SCLY
AHNAK2,DPY19L2P2,ANP32E,CD59
MTAP,SCN5A,CDYL2,ZNF333
ONECUT2,NR4A3,RNF122,RASAL2
SYN2,PGM2L1,TUFT1,OSR1
CNTNAP2,FLNB,FAH,Blank-2502
PRDM11,SOX2,PTGER2,ZNF680
BIRC3,XDH,Blank-1651,Blank-0238
IER5,SSBP2,TMOD3,PIEZO2
SLC25A29,KLHDC7A,ITPR2,MXD1
SLC12A2,NUMBL,TMEM185B,ADAMTS9
HMBOX1,SVILP1,PLEKHH2,PCLO
ZNF217,TRIM58,SH3RF2,NFKB2
AGPAT4,ANTXR2,PID1,NHSL2
KRCC1,PIP4K2A,PDGFD,Blank-1444
XDH,JUN,PEG3,EGLN3
STX1B,HS6ST1,BMPER,LRP5
COX18,ATP1B2,CDC42EP3,RNF165
TPM4,BDKRB2,SCARB1,RAB30
CADM4,VAT1L,KIAA1549L,ZNF778
PPP1R15A,GPC3,Blank-2240,SULF2
ASS1P12,Blank-0158,RBP1,TRIM13
ZNF114,GPR3,RAB36,PDE10A
RNASEL,SGMS2,PNMA2,BACE2
S1PR3,KLHL29,ENTPD4,COG5
FAT4,CDH23,OSR1,TTC6
NELFCD,CNIH3,EMP1,NT5C1A
TMOD3,JAM3,SLC7A6,RHOV
MYO5B,Blank-0596,CD59,ZFP82
CASP3,PABPC1P2,PKM,TTLL12
SEMA3A,KCNC1,PLEK,SYTL2
NPC1,PLEKHA4,CYP2W1,CHKA
SERTM1,DUSP10,PCDHGA9,NFATC2
TRIM14,THOC5,SERTM1,ANTXR1
MAMLD1,Blank-1855,Blank-1855,VEGFC
ARHGAP18,MCM6,PAXBP1,Blank-1748
SOX2,LAMTOR3,FGF2,Blank-0231
COPS2,RAPGEFL1,ZNF746,SSH2
CD109,SLC25A3P2,KCNK13,PHF21B
GPC6,NPAS3,EN2,PAPL
SLC16A9,LGI2,TUBB4A,MPP4
ATP1B2,PLD4,CHST1,WNT7A
TMEM92,OLMALINC,CDK5R1,FLVCR2
Blank-0231,GABRB2,ETNK1,PANX2
MMP9,GLCCI1,SNTB1,RASL11B
MRE11A,IL27RA,CNTNAP2,NOS2
ZNF682,WSCD1,PHACTR2,Blank-0657
MYBL1,SPPL2A,ANKRD13A,STON1
ENOX1,SERTAD4,ZNF655,Blank-1651
SPIN2A,GPR157,KCNC1,GABPB2
PPAP2B,CACNB3,RAB15,ATP10D
KLHDC7A,FARP1,SYN1,Blank-0365
ST6GAL1,ONECUT2,MLK4,PIWIL3
NRP2,NEGR1,WBSCR17,Blank-1284
EPT1,CROCC,PXDN,PAK1IP1
Blank-0651,OSMR,ERG,FRMD5
ETFB,GSDMB,NOV,CSRP2
GPC1,BEND7,RAB39B,MMD
CEBPG,SSR4P1,UGCG,ZNF383
TEX19,Blank-0859,GFPT2,INPP4B
C18orf32,INSR,CD160,GPCPD1
EDNRA,NUAK1,ABAT,RAP2B
TPD52L2,PHLDB2,TAF5,GPR155
SLC18A2,ICA1,VGLL3,LRP8
RPLP0P2,FAM101B,MTND4P14,EREG
CFAP97,NFATC1,CRISPLD2,OXGR1
GPR4,EPHA4,LIF,PRMT7
ARPP19,HAUS6P2,DYNC2H1,LMBRD2
UBE2G2,FAT4,NPAS3,FRMD3
RNF157,AGT,TINAGL1,UCK2
GSDMB,USF2,GLS,BNIP3L
MMP17,Blank-2204,NASP,SLC9A1
FAM171B,Blank-2240,HIST1H2BN,ARID3B
C1R,TRABD2B,C2CD2,HSF2BP
RGS3,ABCB1,CHRNA1,ERBB2IP
C8orf46,FAM46C,FUT1,MIAT
LHX6,Blank-1254,WNK4,FMNL2
MTHFD2,ANAPC11,JUN,SLC5A6
SEC24D,SLC19A2,EDEM3,HIF3A
CDK5R1,TTLL1,KCNE1,DCLK1
CRTAP,PARP15,SETDB2,MAN2B2
RIMBP2,Blank-0165,PCYOX1L,MRPL32
IDI1,PDK1,SOX13,GARNL3
SLC35G1,PLK1,ITGBL1,HTR7P1
SDC1,PDGFB,CDH13,AMD1
FAM46C,ANKRD28,DIDO1,XPOTP1
PDGFRL,KCNE1,ERC2,CDC42EP2
MEIS1,COL5A2,ZNF670,TTLL1
Blank-1651,RASGEF1B,ADM2,IL12A
GUCY1A2,MTND4P14,DYNC1H1,TMEM185B
EPHA4,ST6GALNAC6,EFNB1,SDC2
TRIM54,NANS,PRDM11,IL6R
CHGB,TMEM200B,NMUR2,VWA5A
ANKRD62,EIF4E,ITGB8,NAIP
C1orf116,GFRA1,SEMA6A,FARSB
PAXBP1,KIF5B,ATOX1,ADCY10P1
AEN,RARB,ZNF383,Blank-0509
GNAI2,PRR36,GGT5,GNL1
SOCS3,ASPM,EEF1A1P26,GVINP1
PCCB,PALM2,GPR155,DDX31
SLC2A13,DRAXIN,Blank-1006,CCDC66
NFASC,C3orf58,PCF11,HECA
KCTD14,TRPA1,GFRA1,CHST11
PIP5K1B,THRB,Blank-2502,LRRC8D
FUT9,CYP51A1P1,VAMP1,PRR5L
ANKRD11,CYP2R1,ARRB1,LIMD2
RUNX2,BRI3,RGS16,BRI3
ABAT,HSPA1L,Blank-9228,LOX
ZNF281,TXNDC2,ERO1LB,OTOGL
PTPN2,Blank-0557,PNKD,Blank-1254
MIR17HG,MIR17HG,PXK,Blank-0949
ROR1,Blank-0740,GABRA2,PABPN1
YOD1,ATP6V1B2,MGAM,ITPRIPL2
FAM46A,CMTM6,HOXA11,RPL39
BARX2,Blank-1214,ANO2,MORC4
ZNF430,SHISA9,Blank-2096,MAOA
PROS1,FAM49A,LAMTOR3,LINS
SPA17,RPLP1,UBP1,Blank-2499
CYLD,FGD6,CYYR1,SERTAD1
MORC4,XPC,SNHG15,C6orf118
UCA1,ZNF883,Blank-0464,MAP3K1
PFKFB3,PRR5L,THEM6,SIDT1
SH2D2A,Blank-9228,NET1,ITGA2
THAP9,ACTG1P9,MEIS1,TRPV2
DNM1,STXBP6,CDC42BPG,PRKCE
Blank-2499,TRIM3,GCLM,RPL12
PDK4,TJP2,IL22RA1,APBA1
CHST9,RAPGEF5,SLC35F3,LPAR1
GDF11,SCARB1,HR,EGFLAM
KCNG3,TRIL,PLA2G4E,TRMT6
XKR9,ETFB,PDZD2,FBN2
NADK,FRMD6,DYNLT1,ZFP92
SP8,SLC22A18,SH2B3,ADGRD1
EPG5,AHNAK2,BMP4,ENOX1
KLF6,EMP1,GAS2L1P2,ANK1
HSPA5,ZNF746,USP9Y,MMP9
CASP4,PCNXL2,GDF9,ORC5
LIN7A,E2F7,CDHR1,MED12L
B3GALT6,PLAGL1,TIGAR,DPPA4
Blank-2363,CEP128,TCAF1,CREBRF
SGK1,CTBP1,ISG20,RAB11FIP1
FBXO22,ASPH,JMY,WNT5A
HNF4A,MRPL32,POM121C,AFAP1L1
BMP7,PPAP2C,CCDC85A,FKBP4
PDIA4,CPLX1,SSBP3,EFR3B
OVGP1,GPSM2,QRICH2,MISP
MAN1B1,ADAMTS16,HSPBAP1,Blank-0158
MAGEB1,EDEM3,KLHL15,LACC1
MISP,Blank-1273,GRB7,ATOH8
LRRC8C,HNRNPKP3,MAN1B1,PXK
ZNF788,KIAA1324,SHFM1,TLN2
PXDN,ARMCX1,RABGGTB,RFX4
PLA2G4C,OVGP1,ARC,ERAP2
FUT1,NSUN7,ZNF502,HRK
ADCY10P1,UNC119,WNT5B,ATP2B4
PGRMC2,PER2,ADGRL4,UFM1
SSTR2,Blank-1951,PPM1E,CHIT1
UBE2QL1,TRIM35,CXXC4,SLC46A3
TMEM120B,SFMBT2,TMEM154,GP6
CEP85L,KDM4A,C16orf96,SSBP2
ARL17A,BIRC2,PLA2G4C,B2M
DDX17,AGPAT4,KIAA1161,RCOR2
PRKCD,KLHL21,FLYWCH1,IKZF2
GPR63,STAC,GTF2A1,ZCCHC2
CEACAM5,SOX5,STXBP1,ELF5
NR0B1,SLC38A1,Blank-1331,CDH23
GRIN2B,ZNF773,SNX19P2,NPC1
Blank-1254,UBXN6,OSBPL10,AGPAT5
MAB21L3,MAP7D2,B4GALNT1,SQSTM1
Blank-1878,SLC2A1,RARB,LTB4R
AGMAT,Blank-0117,BMP2,UBA52
DDX20,STARD5,NECAB1,MAP7D2
EDA2R,DDX10,MKI67P1,C6orf3
Blank-2502,WNT5B,CAMK1D,SERPINI1
WTAPP1,DTX3L,THBS4,NOMO3
VASN,KMT2A,THNSL1,FBN1
LAMA1,PMFBP1,ZFAND5,PGM3
MPP4,RPL6,FSD1L,BDH1
DNM1P41,SLITRK5,C7orf50,MSX1
FGF5,NPHP1,TJP2,FZD4
BBS12,RNF125,ATP6V0A4,S1PR3
ARID1B,SLC27A1,CNTN1,SOX6
TBC1D16,DYRK3,ZNF850,MDGA1
TFEB,Blank-1748,C10orf11,C16orf96
E2F2,OXTR,SERPINH1,SPATA33
Blank-2026,Blank-0595,SOX7,CARD10
GABBR2,NKD1,ABHD15,HOXA11
OLFML3,PTCHD4,RPL6,CASD1
GALC,MBNL3,FOXA2,PARK2
PGM5,TUB,MBOAT1,ZMAT3
ADAM32,NUAK2,PTCH2,MUC12
ANXA3,AQP11,ZNF430,ZNF746
PTGFR,FSD1L,RASA3,TMEM236
HNRNPC,RIN3,CD1D,FBXL20
KLC3,SYNC,FAM3C,TTC3
CPEB4,SYTL4,Blank-2324,ITGB1BP1
MYL6,KLF10,KIAA2012,B3GALT6
PIWIL3,PIK3CD,PLAT,TLR1
C3orf58,GLB1L3,PPM1K,COL5A1
MAPK6,FMN1,KRCC1,KIAA2012
PDGFD,B4GALNT1,NOP16,ZNF559
MIR137HG,NEU3,CARD10,HEXIM1
LRRC2,NLGN4X,HAPLN3,SEMA3E
FOXF1,LRRC4B,Blank-0423,Blank-0815
FN1,SRXN1,TRIM35,FSD1L
EGFLAM,CCL28,Blank-1934,Blank-0704
FAAH2,PAQR7,GARNL3,HSPA12A
KLF17,CYP2W1,SCARB2,NTRK1
GNB1,Blank-0215,AIG1,SNHG17
WDFY2,EEF1A1P26,Blank-1152,SERPINE2
FZD3,DDX24,ZDHHC23,THBS1
ITPKB,ADGRG6,ETFB,ZNF83
SDK2,Blank-1284,Blank-1748,COL27A1
BCL2,TGFA,ZNF695,RNASET2
SP100,DHRS2,SLC22A18,ARSI
GALNT6,ADGRV1,SLC2A10,C22orf46
ZNF454,Blank-0949,LIMD2,PLEKHH2
SLC38A4,GTSE1,SLC5A3,EML1
NR5A2,NMUR2,NOS2,RARB
SIDT1,PLAT,PCDHGB1,FOXF1
HKDC1,RBMS3,ADAMTSL1,DST
Blank-2314,MLK4,SLITRK5,STEAP3
RBBP4,DHRS11,PLAC8,SDF4
C3,ARPC5,TTLL1,GPD1L
ADH6,APH1B,E2F2,FOXD4L5
NR4A3,IDH1,ME3,CAMTA1
LYRM4,PLOD2,KRT15,SIPA1L1
KCTD12,FAAH2,MAP7D2,GSTM3
Blank-1934,LINGO2,UACA,TM7SF3
ASAP2,SLC37A2,PKD1L2,STC1
SCARB2,TRIM61,PAK3,KLF10
ETV6,CRIM1,MTCL1,TMEM144
Blank-0007,Blank-1978,CHST9,THBD
PSD4,PDIA4,Blank-2499,ZNF682
PCDHGB1,C4orf32,P2RY1,HDLBP
Blank-2569,RSPO3,KIAA1211,OLMALINC
Blank-1273,GVINP1,WDR83OS,JMY
Blank-9275,PRMT3,FBXO22,BSDC1
Blank-1214,C16orf87,HTRA1,DNMBP
Blank-1233,Blank-1259,SATB2,TNS1
SYT17,HPSE,Blank-0842,CYP2S1
DDX10,RPL38,NKD1,GLP2R
EDEM1,THNSL1,FUT8,ESYT2
PROX1,NFIX,PRDM1,PTPRH
TRPM6,SLX4IP,FAM49A,HPSE
RTKN2,COG5,LBR,FRAT2
ALG10B,CDHR1,ZNF883,CCDC14
TRDMT1,ZNF789,PDIA4,TCF4
FADS2,OSBPL10,PDP1,TEK
PFKFB4,AGPAT9,PTCH1,ADAP2
KLHL3,ARRB1,PLCB1,RBFOX3
RBM25,GPR65,FDXACB1,NXN
RDH10,DNAJC22,ADAMTS12,SYCP2
Blank-0583,PDCD1LG2,CPED1,LHFPL2
TRPA1,KCNF1,SOX8,CCNL2
RND3,CKAP4,TIAM1,RTN4
ULBP1,ASS1P9,MAOB,CEP295NL
HM13,RNF213,SIDT1,Blank-1483
SULF2,DBET,STC1,POLI
GPRIN1,WNK2,STXBP6,C1orf198
TRIM35,SH2B3,DHRS1,EDEM3
VCL,TLR7,PADI3,CTHRC1
DIRC2,SPOCK1,COL25A1,CREB3L1
PCDH18,IRF2BP2,Blank-2497,STX1B
Blank-0801,FLYWCH1,SLC43A2,C14orf28
BMP6,MYCL,KIF5B,C5AR1
GLIS2,CYP2S1,ANAPC11,ABCB9
DAAM2,SESTD1,ALPP,EEF1A1P26
MAF,CYP20A1,TOB2,RPL36A
DENND2A,PPM1L,C16orf87,DMKN
CCRN4L,SP6,SP100,GAS1
HTRA1,S1PR3,CCDC3,TBC1D10A
GPRC5A,HIVEP1,ANKRD36BP2,COL6A2
RNF103,KRT34,TNFRSF25,BARD1
MPZL3,KCTD9,WDFY2,TOR1B
B4GALT6,MYL6,EPB41L3,MC1R
GPCPD1,GJC2,FGFRL1,SLC16A9
CDH13,NHS,VAMP4,MYO5B
TRAF3IP2,SP8,THBD,SPRY2
HK2,KIFC2,BATF3,C14orf1
A2M,EPB41L3,RASSF1,FAM198B
N4BP2,PDCD5,NCAPD2P1,ZNF442
JAK3,Blank-2250,EPHA4,FBRS
TOR2A,SOX8,MTAP,TNN
PPP2CB,ARID5A,PPP2CB,ZNF547
RTN4,KIAA0895,IRF2BPL,CD209
CCDC66,VANGL1,WTAPP1,NUDT21
MDGA1,ZNF225,ITGAX,BICD2
SEMA5A,KCND3,Blank-1233,RPSA
LRIG1,ARL4D,TNN,SEMA5A
ZNF284,CPO,CDH8,MPZL3
FAM198B,SOCS3,C4orf32,NAP1L5
APBA1,ITGAX,TXNDC2,Blank-1314
METTL8,ARL10,HMSD,TMCC1
KAZN,CDC42BPG,ICA1,CCDC86
SCARB1,CDR2,INPP4B,ULBP1
PLK2,BACE2,GNB1L,FRMD4A
C1QL4,CCDC64,ZNF878,RAPH1
ASPH,CYB5A,POPDC2,TSPYL2
PTPN13,BHLHE40,SERPINI1,BMS1P1
SKI,B3GNT3,TMPRSS3,CDYL2
USP9Y,FASN,NUMBL,RPLP0P2
FBXL20,SCLY,PIEZO2,N4BP3
CREBRF,ZNF454,CCL28,NPY1R
MAP3K1,GAS6,CMSS1,ZNF703
CA12,EPRS,TFPI,FRK
CDC42EP1,CSRP1,SAMD12,Blank-1140
RUFY3,BRI3BP,ZC3H12C,CASP10
CTSV,CHCHD7,ZNF474,PTGFR
XPC,MBLAC2,MCM3,FLNB
FEM1C,SLC12A7,COL4A2,C10orf10
NPAS3,PANK3,NFASC,PRR36
RPL36A,FOXD4L5,STARD13,ANXA2
INPP4B,B3GALT6,TRIM26,VASN
EPHA3,FKBP14,Blank-0749,PBX1
MLLT11,NAP1L3,FMN1,Blank-9262
ENTPD4,CMSS1,MCM4,IL1RAPL1
NECAB1,PVRL1,DNASE1L1,AGPAT9
MYH16,INPP4B,PLD4,PLA2G4C
PLEKHH1,ITGB1BP1,CHIT1,LRRC2
GGT5,HES1,LGI2,CCDC7
LIMD2,SCG2,MORC4,DCBLD2
OTUD3,DMRT3,ZNF367,Blank-2569
MYCN,RSF1,VCL,TNFRSF9
ABLIM3,MTCL1,B3GALT6,POPDC2
Blank-0758,ARSJ,ANKRD50,MAOB
TSPYL4,PROCR,TMEM145,SOX5
PAPD5,SKP2,AKAP5,ADAM23
CBX5,Blank-0188,SVILP1,ZNF665
AGPAT5,CHGB,LAMP2,CD22
AIFM3,TRAF5,SKIL,FLRT1
FRMD5,NTRK1,SESTD1,FAM76B
PXK,MCM8,SUSD5,KATNAL1
TCAF2,COX4I1,PCDHB5,TANC2
ATOH8,C9orf16,SOX2,DPY19L1
MLK4,TRAPPC13,RPS3,DENND1B
WNT7A,DYNLT1,Blank-1259,FAM131A
COG5,FAM174B,Blank-1204,FAM174B
PIK3R1,GNL1,SEMA3F,PRPS1L1
MCAM,ITPR2,FGD6,NMUR2
IKBKE,PRRX1,FZD1,MARC1
MPEG1,SOX7,CTHRC1,F2R
TNFRSF13C,TAX1BP1,AIF1L,PDGFRB
CHRDL1,DGKG,COG5,AFF1
RNF219,ETV6,MARCH6,DVL1
ZNF665,NR3C2,PCLO,CAMK2N1
TET1,PDZD2,LMAN1,EMB
BOC,COL8A1,LACC1,ADGRL2
CRISPLD2,ANKRD13A,BMP7,ZBTB7C
RAB27B,RAB3D,Blank-0339,RPLP1
HOXB2,ZEB1,FAM78B,TCAF2
ZC3H12A,ADM2,TBC1D10A,PDIA4
Blank-0238,Blank-2568,FRMD6,FKBP14
SOX13,STYK1,MCM8,SLC30A1
Blank-2044,ETNK1,MANBA,Blank-1470
PLOD2,C3orf70,PER1,Blank-2258
UBTF,Blank-0623,RIMS2,CABP7
PNKD,ATP6V0A4,NEGR1,ARHGAP31
AHDC1,DDIAS,SLC25A37,SEMA6A
WNK2,Blank-9262,SPAG17,FAXC
BCAT1,GAS2L3,SLC16A7,IL17RD
Blank-2614,SEC24A,ZNF483,DDX60
TFPI,ARNTL2,TXNIP,WARS
C22orf46,RAB6B,SGK1,TNFRSF13C
AIM1L,CYYR1,WSCD1,FOXN3
DNAJB2,CDC14A,RAB30,Blank-1708
NIPAL4,ADAMTSL1,TNFRSF9,ARPP19
PGBD2,PCF11,ATP2B1,CSDC2
EPHA5,Blank-2256,MAML2,CHDH
DHRS2,IL1RAPL1,TLN2,SYT17
NMUR2,LIMD2,SLC43A3,TMEM37
TNFRSF1B,HOXC13,TRHDE,DHRS3
Blank-1329,NELFCD,Blank-0215,MAGEB1
FAM218A,PGF,PARP15,LRRC15
C11orf71,KIF18A,RIN2,SLC7A5
SSR4P1,NEFL,MAB21L3,Blank-0356
TMEM87B,ZNF680,PLA2G4A,Blank-9275
TNFAIP3,ANKRD33B,RASGEF1B,GNAL
MARC1,DCAF4L1,HM13,ZNF341
DNMBP,BDNF,HIVEP1,RIOK2
PPM1K,DDX60,GRIN2B,CALCOCO1
CCDC154,KCTD10,CYP4V2,YES1
PAK3,COL17A1,FAM167A,TAB3
Blank-0885,GLG1,MRGPRX3,YOD1
EMB,TEF,ZNF83,ESCO2
C19orf68,TAF1D,CHTOP,HNRNPR
PABPC4L,ZNF141,PCDH18,MOK
PPM1L,GPR39,ZNF284,TRIM35
SAMD4A,ZNF502,PDCD5,KIFC3
Blank-0657,NAV2,HOTAIR,PAK3
NEMP2,NUFIP2,HNF4A,PTCH2
PDK1,DOCK5,ZNF583,ATP6V1B2
MYOM3,C2orf69,CLDN1,SCN1B
TACC1P1,FSCN1,ZG16,KCNE1
ANKEF1,HOXA2,RASD2,DGKG
PDZRN3,TPD52L2,CCNF,SRD5A3
TMED10,SYT9,LRRC4B,TGFB2
PLEKHH2,ITPKB,PCDHB18P,DDX17
PMEPA1,PLA2G4C,MMP16,ZNF583
ZNF860,ZNF341,ARRDC3,KLHDC7A
MPP7,SLC43A3,CA7,POLR3G
TMEM189,DHFR,MYO7A,ANKRD20A9P
GUSBP5,ENC1,AR,NCAM2
Blank-0704,MARCO,PPP1R3C,SYTL4
NOVA2,PRDM11,MAP1B,LRRK1
APOLD1,Blank-0028,RAB27A,MRPS23
ARSJ,MYO7A,ADAMTS15,ADM5
FBXO5,SIDT1,AFF2,HSPA8P9
CREB3L1,COLGALT1,USF2,GAP43
ZNF141,CLMP,DTWD1,RBM25
MAP7D2,SLCO1B7,ELP2,DNM1P41
SLC40A1,PWAR6,DIRC2,APOL6
SVIL,NAPG,ETS2,SNX5
XPOTP1,SLC9A2,HKDC1,ITGB2
TRAPPC13,ATP10D,LOXL1,ZNF474
ERCC1,CALCOCO1,RPL36A,BDNF
DSE,PRKACB,CLMP,KLF6
AR,MCM3,SHISA2,EIF4E
UFSP1,ZNF655,CSRP1,SERTM1
SUSD5,Blank-1152,C1orf106,IRS1
SYNC,PRMT7,LRRC2,C10orf11
ESM1,ANK1,LZTS1,DHRS11
ADAMTS17,DOCK9,SLC36A4,NCLP1
WWC1,SSH2,TSPAN14,EDNRA
ERO1LB,CADPS2,HIC2,HEPHL1
MXD4,DYNC2H1,FBXO48,Blank-1886
TRIB1,TNS4,RFX4,FAH
UFD1L,CHRNA1,BLACAT1,STX11
FSD1L,PDLIM1,FAM109B,RAB3B
LCA5,POM121,Blank-0623,DAAM2
OASL,ZNF736,CACNB4,SSBP3
STX11,TRHDE,TCHH,CD47
SLC9A7,BHLHE41,SYT9,PLEKHA6
PAX9,CEACAM19,NLGN4X,PDE7A
ZXDB,NEURL1B,Blank-0117,COL17A1
SORBS1,FBN1,SNHG14,PRICKLE1
DLEU7,ITPRIPL2,IL18R1,MOCOS
C14orf1,ATOX1,DNM1,FXYD6
MLKL,QKI,HEXIM1,SPTLC2
NAT16,MORC4,ARID5A,IRF2BP2
FIRRE,HKDC1,CHSY1,HSPBAP1
ANOS1,FRMD3,VGLL4,ST6GAL1
MEDAG,FOXA2,FAM175A,MAF
RIPK2,KCNK5,C19orf68,TAL1
PUS7,BNIP2,RAB11FIP1,KRT15
PCDHGB5,ITGA2,NOTCH1,Blank-2497
LIPH,AIPL1,MAGEB1,NPTXR
TAB3,ADAMTS12,BICC1,MLK4
PDE10A,FAM167A,OPHN1,OTUB2
THBD,PLEKHH2,COL16A1,PTGIS
IL18R1,DENND1B,PIP5K1B,PMFBP1
Blank-1805,C8orf46,AQP11,SHROOM3
CRY1,SLC39A4,IGSF10,PPP2R2C
KCTD11,UCN2,BMP5,LIN7A
PGM2,EML1,PLAGL1,C18orf32
ZSWIM6,GALNT16,CD96,Blank-0117
EEF1A1P26,ZPR1,SLC37A2,GPR63
LSS,RASA3,KRT18P59,MUC15
TMX3,NOTCH4,ASS1P9,RIMS2
HMGB1,SLC25A29,Blank-0801,PDLIM5
BMPER,TMCC1,C2orf70,PPAP2B
LYPD3,ABHD15,TMEM255B,SRXN1
FAM84A,QRICH2,MBNL3,SPTLC3
YES1,KLHDC4,GBP1,C2orf70
KLB,CCNF,DLG3,CAPS2
TACC1,MMD,DOCK4,DENND2A
RNF217,AIM1L,C1RL,STK39
IRF1,MED12L,DRAXIN,TAS2R4
FGD6,ZNF503,S1PR3,PTDSS1
Blank-0488,FAM118A,TSC22D3,SLC35G1
KCNE1,TMOD1,KLF6,PLXNA3
DHRS1,CECR2,SORD,PAX9
ITGAX,TRPV2,SMAD3,Blank-1978
C2orf70,Blank-2428,SLC9A2,TMEM87B
MXD1,CHST11,KLHDC7A,TTC14
PLA2G7,KIAA1161,ZNF559,RAB36
NOP16,TANC2,DMRT3,ZMIZ1
Blank-1331,CCNE2,Blank-0655,CDK5R1
Blank-1886,Blank-2525,TTC3,IDS
KLF15,Blank-0239,INSR,LAMC2
TNFRSF9,CCR6,GYS2,GAPDHP47
ZNF474,ELL2P1,CHORDC1,KDM4D
NAMPT,FAM195A,Blank-2314,TMX3
CTSC,METTL6,CDT1,TRIM61
FASN,PXK,SLC6A6,CALM1
ADAP2,AHDC1,Blank-1747,PPP1R13L
TLR6,Blank-0339,BDKRB2,RNASEL
GABPB2,RPL39,AGMAT,MYCN
SYTL4,RYR1,TMX3,PLTP
CNIH3,DCUN1D4,BRI3BP,LAMP2
PLD5,UFSP1,ITGA3,MBNL3
MITF,PDGFRA,TNNI1,TBC1D16
WNT10A,BDH1,Blank-0815,GOPC
SPATA33,STK39,C11orf71,SPAG17
FBRS,SPAG1,PAPL,PIP5K1B
TLR7,TMEM255B,Blank-1940,Blank-2425
BRD9,POM121C,C16orf52,IQSEC2
STAC,LOXL1,RBFOX3,SGK494
Blank-2291,GYS2,ADAMTS9,GPRASP2
DGKG,VCL,STAC,ARNTL2
ADAM12,CDK5R1,MYRIP,SLC12A7
CORO2B,ZNF814,TNFAIP1,PAQR7
CYP20A1,SPTLC3,NUAK1,DBET
FZD8,AFF2,CSRP2,COLCA1
Blank-2204,ZNFX1,GALNT16,PPM1K
Blank-0028,RAB7B,FRK,GLB1L3
KRT34,NR0B1,GSTM3,XKR9
SH2D3A,EFCAB13,EGR1,GALNT7
HGFAC,MIR137HG,Blank-1499,DRAM1
