1346	  3
1347	  0
1348	  8
1349	  8
1350	  6
1351	  5
1352	  7
1353	  5
1354	  3
1355	  4
1356	  4
1357	  2
1358	  5
1359	  0
1360	  8
1361	  4
1362	  5
1363	  6
1364	  9
1365	  0
1366	  0
1367	  9
1368	  8
1369	  5
1370	  0
1371	  9
1372	  6
1373	  7
1374	 11
1375	  4
1376	  9
1377	  5
1378	  6
1379	  5
1380	  9
1381	  7
1382	 10
1383	  6
1384	  8
1385	  6
1386	 10
1387	  3
1388	  7
1389	  2
1390	  8
1391	  5
1392	  4
1393	  3
1394	  9
1395	  9
1396	  4
1397	  6
1398	  5
1399	  7
1400	  6
1401	  6
1402	  8
1403	  7
1404	  4
1405	  3
1406	  5
1407	  8
1408	  8
1409	  8
1410	 11
1411	  4
1412	  5
1413	  3
1414	  6
1415	  7
1416	  4
1417	 11
1418	  7
1419	  5
1420	  6
1421	  9
1422	  5
1423	  2
1424	  0
1425	  5
1426	  9
1427	  6
1428	  6
1429	  6
1430	  2
1431	  6
1432	  2
1433	  5
1434	  4
1435	  9
1436	  9
1437	  0
1438	 10
1439	  5
1440	  5
1441	  4
1442	  4
1443	  6
1444	  8
1445	 10
1446	  6
1447	  4
1448	  5
1449	  0
1450	  0
1451	  5
1452	  5
1453	  6
1454	  7
1455	  9
1456	  6
1457	  6
1458	  3
1459	  5
1460	  4
1461	  4
1462	  3
1463	  5
1464	  3
1465	  6
1466	  3
1467	  5
1468	  5
1469	  5
1470	  9
1471	 11
1472	  9
1473	  4
1474	 10
1475	  5
1476	  5
1477	  5
1478	  9
1479	  8
1480	  4
1481	  5
1482	  5
1483	 11
1484	  4
1485	  6
1486	  6
1487	  7
1488	  5
1489	 10
1490	  6
1491	  4
1492	  9
1493	  5
1494	  3
1495	  5
1496	  3
1497	  0
1498	  6
1499	  2
1500	  4
1501	 10
1502	  6
1503	  3
1504	  5
1505	 11
1506	  5
1507	  9
1508	  3
1509	  6
1510	  3
1511	  9
1512	  0
1513	 10
1514	  2
1515	  9
1516	  3
1517	  6
1518	  6
1519	  8
1520	  8
1521	  2
1522	  4
1523	  5
1524	  5
1525	  1
1526	  5
1527	  6
1528	  3
1529	  6
1530	  8
1531	  7
1532	  5
1533	  5
1534	  9
1535	  6
1536	  0
1537	  4
1538	  3
1539	  5
1540	  5
1541	  5
1542	  7
1543	  9
1544	  5
1545	  4
1546	  9
1547	  6
1548	  5
1549	  9
1550	 11
1551	  6
1552	  3
1553	  8
1554	  6
1555	  9
1556	  5
1557	  0
1558	  7
1559	  5
1560	  5
1561	  5
1562	  4
1563	  9
1564	  9
1565	  6
1566	  4
1567	  8
1568	  0
1569	  6
1570	  5
1571	  7
1572	  8
1573	  7
1574	  4
1575	  4
1576	  2
1577	  5
1578	  3
1579	  5
1580	  7
1581	  4
1582	  9
1583	  9
1584	  3
1585	  5
1586	  3
1587	  7
1588	  5
1589	 11
1590	  3
1591	  2
1592	  6
1593	  5
1594	  4
1595	  0
1596	  0
1597	  5
1598	 10
1599	  6
1600	  8
1601	  4
1602	 10
1603	  0
1604	  5
1605	  4
1606	  2
1607	  2
1608	  4
1609	 11
1610	  3
1611	  5
1612	 11
1613	  3
1614	  7
1615	  9
1616	  6
1617	  3
1618	  5
1619	  6
1620	  0
1621	  3
1622	  8
1623	  5
1624	  5
1625	  6
1626	  5
1627	  5
1628	  6
1629	  2
1630	  8
1631	  9
1632	  0
1633	  3
1634	  7
1635	  0
1636	  0
1637	  6
1638	 11
1639	  1
1640	  3
1641	  0
1642	  5
1643	  7
1644	  6
1645	  4
1646	  3
1647	  5
1648	  3
1649	  6
1650	  9
1651	  8
1652	  9
1653	  3
1654	  6
1655	  2
1656	  5
1657	  6
1658	  3
1659	  5
1660	  5
1661	  5
1662	  5
1663	  5
1664	  5
1665	  5
1666	  7
1667	  6
1668	  2
1669	  0
1670	  5
1671	  1
1672	  5
1673	  5
1674	  5
1675	  2
1676	  7
1677	  0
1678	  3
1679	  5
1680	  8
1681	  3
1682	  5
1683	  5
1684	  0
1685	  5
1686	  5
1687	  1
1688	  7
1689	  6
1690	  8
1691	 10
1692	 11
1693	  5
1694	  3
1695	  6
1696	  2
1697	  5
1698	  3
1699	  6
1700	  1
1701	  5
1702	  4
1703	  5
1704	  2
1705	  9
1706	  8
1707	 11
1708	  5
1709	  6
1710	  5
1711	  6
1712	  9
1713	  9
1714	  4
1715	  5
1716	  3
1717	  5
1718	  7
1719	  9
1720	 10
1721	  5
1722	 11
1723	  3
1724	  3
1725	  5
1726	  4
1727	  8
1728	  3
1729	  0
1730	  9
1731	  6
1732	  5
1733	  3
1734	  5
1735	 11
1736	  9
1737	 11
1738	  9
1739	  5
1740	  3
1741	  9
1742	  5
1743	  9
1744	  4
1745	  3
1746	  8
1747	  8
1748	  6
1749	  6
1750	  3
1751	  5
1752	  5
1753	  3
1754	  5
1755	  2
1756	  5
1757	  6
1758	  3
1759	  3
1760	  3
1761	  3
1762	  4
1763	  5
1764	  5
1765	  0
1766	  0
1767	  0
1768	  3
1769	  4
1770	  5
1771	  9
1772	  0
1773	  3
1774	  8
1775	  2
1776	  6
1777	  8
1778	  5
1779	  9
1780	  1
1781	  2
1782	  1
1783	  2
1784	  5
1785	  0
1786	  0
1787	  5
1788	  6
1789	  5
1790	  5
1791	  3
1792	  3
1793	  6
1794	  5
1795	  4
1796	  9
1797	  5
1798	  4
1799	  3
1800	  4
1801	  4
1802	  6
1803	  5
1804	  6
1805	 10
1806	  6
1807	  9
1808	  3
1809	  5
1810	  2
1811	  6
1812	  3
1813	  8
1814	  6
1815	  9
1816	  8
1817	  0
1818	  6
1819	  4
1820	  5
1821	  3
1822	  5
1823	  5
1824	  0
1825	  3
1826	  6
1827	  3
1828	  6
1829	  4
1830	  7
1831	  8
1832	  6
1833	  5
1834	  6
1835	  8
1836	  7
1837	  6
1838	  9
1839	  3
1840	  4
1841	  7
1842	 10
1843	  7
1844	  4
1845	  3
1846	  5
1847	  6
1848	  9
1849	  5
1850	  5
1851	  8
1852	  0
1853	 11
1854	  5
1855	  6
1856	  6
1857	  2
1858	  6
1859	  1
1860	  5
1861	  6
1862	  6
1863	  1
1864	  5
1865	  6
1866	  4
1867	  5
1868	  5
1869	  2
1870	  3
1871	  7
1872	  0
1873	  4
1874	  5
1875	  6
1876	  8
1877	  5
1878	  5
1879	  6
1880	  3
1881	  5
1882	  4
1883	  5
1884	  5
1885	  8
1886	 11
1887	  5
1888	  9
1889	  0
1890	  6
1891	  9
1892	 11
1893	  8
1894	  2
1895	  3
1896	  7
1897	  4
1898	  6
1899	  7
1900	  3
1901	  5
1902	  9
1903	  8
1904	  6
1905	 10
1906	  6
1907	  3
1908	  5
1909	 11
1910	  8
1911	  6
1912	  2
1913	  5
1914	  6
1915	  5
1916	  9
1917	  7
1918	  6
1919	  5
1920	  0
1921	  4
1922	  9
1923	  5
1924	  8
1925	  9
1926	  6
1927	  0
1928	  8
1929	  5
1930	  9
1931	  9
1932	  5
1933	  9
1934	  8
1935	  1
1936	  5
1937	  6
1938	  6
1939	  5
1940	  0
1941	  6
1942	  0
1943	  9
1944	  5
1945	  4
1946	  0
1947	  9
1948	  9
1949	  2
1950	  3
1951	  6
1952	  5
1953	  2
1954	  7
1955	  5
1956	 11
1957	  4
1958	  3
1959	  5
1960	  7
1961	  5
1962	  6
1963	  3
1964	  5
1965	  0
1966	  7
1967	  5
1968	 10
1969	  5
1970	  4
1971	  2
1972	  2
1973	  3
1974	  9
1975	  6
1976	  9
1977	  5
1978	  0
1979	  8
1980	  9
1981	 11
1982	  3
1983	 11
1984	  2
1985	  6
1986	  6
1987	  5
1988	  5
1989	  8
1990	  6
1991	  3
1992	  2
1993	  4
1994	  5
1995	  5
1996	  6
1997	  0
1998	  5
1999	  3
2000	  4
2001	  5
2002	  3
2003	  3
2004	  5
2005	  5
2006	  3
2007	  2
2008	  5
2009	  3
2010	  5
2011	  8
2012	  0
2013	  7
2014	  5
2015	  5
2016	  4
2017	  6
2018	  2
2019	  5
2020	  8
2021	  6
2022	  4
2023	  5
2024	 11
2025	  6
2026	  0
2027	 11
2028	  3
2029	  9
2030	  0
2031	  1
2032	  5
2033	 10
2034	  6
2035	  0
2036	  5
2037	  6
2038	  9
2039	  0
2040	  5
2041	  6
2042	  3
2043	  2
2044	  8
2045	  0
2046	  4
2047	  5
2048	  5
2049	  3
2050	  3
2051	  2
2052	  6
2053	  6
2054	  5
2055	  9
2056	  8
2057	  4
2058	  5
2059	  9
2060	  6
2061	  7
2062	  0
2063	  5
2064	  8
2065	  4
2066	 11
2067	  5
2068	  4
2069	  5
2070	  3
2071	 11
2072	  5
2073	  3
2074	  6
2075	  6
2076	  5
2077	  5
2078	  2
2079	  5
2080	  5
2081	  0
2082	  2
2083	  7
2084	  5
2085	  5
2086	  7
2087	  5
2088	  5
2089	  6
2090	  3
2091	  6
2092	  5
2093	  5
2094	  9
2095	  3
2096	  9
2097	  3
2098	  3
2099	  3
2100	  3
2101	  5
2102	  0
2103	  5
2104	  5
2105	  6
2106	  4
2107	  5
2108	  5
2109	  5
2110	  2
2111	  6
2112	  6
2113	  6
2114	 11
2115	  3
2116	  0
2117	  5
2118	  4
2119	  6
2120	  3
2121	  9
2122	  5
2123	  0
2124	 10
2125	  6
2126	  5
2127	  7
2128	  5
2129	 10
2130	  5
2131	  9
2132	  9
2133	  9
2134	  1
2135	  8
2136	  5
2137	  8
2138	  5
2139	  7
2140	  3
2141	  9
2142	  9
2143	  4
2144	  2
2145	  3
2146	  5
2147	  0
2148	  6
2149	  6
2150	  4
2151	  6
2152	  7
2153	  0
2154	  6
2155	  2
2156	  2
2157	  3
2158	  9
2159	  1
2160	  2
2161	  3
2162	  3
2163	  5
2164	  3
2165	  5
2166	  3
2167	 11
2168	  0
2169	  8
2170	  6
2171	 10
2172	  8
2173	  4
2174	  4
2175	  6
2176	  9
2177	  5
2178	  4
2179	  7
2180	  8
2181	  4
2182	  4
2183	  3
2184	  4
2185	  4
2186	  8
2187	  8
2188	  5
2189	  8
2190	  5
2191	 11
2192	  4
2193	  5
2194	 11
2195	  9
2196	  5
2197	 11
2198	  8
2199	  6
2200	  3
2201	 11
2202	  0
2203	  6
2204	  6
2205	  5
2206	  2
2207	  5
2208	  3
2209	  3
2210	  6
2211	 11
2212	  0
2213	  0
2214	  5
2215	  0
2216	  6
2217	  0
2218	  0
2219	  4
2220	  4
2221	  5
2222	  5
2223	 10
2224	  3
2225	  3
2226	  6
2227	  2
2228	  3
2229	  3
2230	  7
2231	  2
2232	  3
2233	  5
2234	  5
2235	  3
2236	  5
2237	  5
2238	  0
2239	  5
2240	  7
2241	  5
2242	  0
2243	  5
2244	 10
2245	  8
2246	  3
2247	  9
2248	  5
2249	  5
2250	  3
2251	  5
2252	  3
2253	  8
2254	  4
2255	  0
2256	  7
2257	  0
2258	  5
2259	  5
2260	  3
2261	  5
2262	  4
2263	  9
2264	  6
2265	  5
2266	  5
2267	  8
2268	  5
2269	  8
2270	  5
2271	  6
2272	  5
2273	  3
2274	  1
2275	  0
2276	  5
2277	  2
2278	  3
2279	  5
2280	  5
2281	  4
2282	  7
2283	  6
2284	  3
2285	  8
2286	  3
2287	  9
2288	  7
2289	  4
2290	  0
2291	  3
2292	  5
2293	  7
2294	  3
2295	  5
2296	  5
2297	  0
2298	 11
2299	  5
2300	  6
2301	  5
2302	  0
2303	  0
2304	  6
2305	  5
2306	  4
2307	  5
2308	  5
2309	  3
2310	  4
2311	  4
2312	  0
2313	  5
2314	  7
2315	 11
2316	  6
2317	  9
2318	  3
2319	  0
2320	  9
2321	  6
2322	  3
2323	  0
2324	  2
2325	  3
2326	  4
2327	 10
2328	  5
2329	  6
2330	  3
2331	  5
2332	  5
2333	  6
2334	  6
2335	  0
2336	  5
2337	  0
2338	  0
2339	 11
2340	  8
2341	  9
2342	  0
2343	  5
2344	 10
2345	  5
2346	  3
2347	  4
2348	  5
2349	  5
2350	  0
2351	  5
2352	 11
2353	  5
2354	  5
2355	  3
2356	 10
2357	  3
2358	  9
2359	  9
2360	  1
2361	  8
2362	  9
2363	  5
2364	  8
2365	  1
2366	  6
2367	  5
2368	  5
2369	  6
2370	  4
2371	  6
2372	  0
2373	  8
2374	 11
2375	  0
2376	  3
2377	  6
2378	  3
2379	  3
2380	  2
2381	  6
2382	  0
2383	  3
2384	  1
2385	  9
2386	  6
2387	  3
2388	  3
2389	  2
2390	  6
2391	  1
2392	  7
2393	  5
2394	  6
2395	  3
2396	  6
2397	  5
2398	  1
2399	  9
2400	  8
2401	  3
2402	  9
2403	  0
2404	  5
2405	  2
2406	  6
2407	  6
2408	  5
2409	  0
2410	  5
2411	  5
2412	 10
2413	  6
2414	  3
2415	  6
2416	  3
2417	  5
2418	  8
2419	  5
2420	  6
2421	  5
2422	 10
2423	  6
2424	  7
2425	  0
2426	  3
2427	  5
2428	  2
2429	  3
2430	  9
2431	  6
2432	 11
2433	  3
2434	  3
2435	  5
2436	  6
2437	  0
2438	  4
2439	  7
2440	  1
2441	  3
2442	  4
2443	  9
2444	  6
2445	  3
2446	  0
2447	  9
2448	 11
2449	  0
2450	 11
2451	  5
2452	  5
2453	  0
2454	  3
2455	  6
2456	  5
2457	  5
2458	  5
2459	  7
2460	  0
2461	  5
2462	  8
2463	  0
2464	  6
2465	  5
2466	  9
2467	  4
2468	  9
2469	  1
2470	  0
2471	 11
2472	  0
2473	  0
2474	  5
2475	  5
2476	  2
2477	 11
2478	  5
2479	  0
2480	 11
2481	  5
2482	  9
